0;1;18641.54653854053;1
0;1;22136.83651451688;1
0;1;15606.118863108628;1
0;1;13748.323078776535;1
0;2;22324.18991580791;1
0;2;26509.975525021895;1
0;2;19564.163900870044;1
0;2;16491.406252171575;1
0;3;25469.53925721433;1
0;3;30245.077867942015;1
0;3;27407.01599863492;1
0;4;36484.41931297992;1
0;4;43325.24793416365;1
0;4;42820.25367201936;1
0;4;23308.04652079017;1
0;6;33521.31282959804;1
0;6;39806.558985147676;1
0;6;13163.621710505004;1
0;7;51898.5757443966;1
0;7;61629.558696470966;1
0;7;39673.81506767317;1
0;7;13438.755419729127;1
0;8;33154.46150720081;1
0;8;39370.92303980096;1
0;8;15964.997553342595;1
0;8;11671.22138488305;1
0;9;10864.242945343412;1
0;9;12901.288497595302;1
0;10;12551.677743376009;1
0;10;14905.11732025901;1
0;10;14075.620893581758;1
0;10;9790.386867929852;1
0;11;14048.076399992831;1
0;11;16682.09072499149;1
0;12;30687.212307305515;1
0;12;36441.0646149253;1
0;12;35119.466575826315;1
0;12;20741.522450264198;1
0;13;39152.130858956676;1
0;13;46493.155395011054;1
0;14;37476.18993184741;1
0;14;44502.9755440688;1
0;14;31495.819836507362;1
0;15;30335.56368066398;1
0;15;36023.48187078848;1
0;15;33825.77115047955;1
0;15;33003.19673440794;1
0;17;12331.125758712116;1
0;17;14643.211838470637;1
0;18;27741.05141879339;1
0;18;32942.498559817155;1
0;18;24483.442586219306;1
0;19;30583.105273487985;1
0;19;36317.43751226698;1
0;20;36599.15544658413;1
0;20;43461.49709281866;1
0;20;40850.42917241243;1
0;20;36465.13281822688;1
0;20;12594.95875589141;1
0;21;36249.363800117455;1
0;21;43046.119512639474;1
0;21;23896.105272568348;1
0;21;18008.356806399774;1
0;22;25015.145091860115;1
0;22;29705.484796583885;1
0;23;26158.098529970237;1
0;23;31062.742004339656;1
0;23;25829.781231355737;1
0;24;25466.80415410875;1
0;24;30241.82993300414;1
0;24;29031.05013675363;1
0;24;22626.281442111816;1
0;24;16281.815743319272;1
0;26;27233.819002167034;1
0;26;32340.160065073353;1
0;26;26885.65040473401;1
0;26;24469.670013012546;1
0;26;18357.82087031164;1
0;26;17525.42897726299;1
0;27;36417.56528841109;1
0;27;43245.85877998817;1
0;27;24563.348656859078;1
0;27;13236.88897800995;1
0;28;43371.179658062094;1
0;28;51503.27584394874;1
0;28;17445.42903000441;1
0;29;32146.95750341814;1
0;29;38174.51203530904;1
0;29;16474.919063320343;1
0;29;10301.17536789749;1
0;30;20196.20254235692;1
0;30;23982.990519048843;1
0;31;43840.196386226504;1
0;31;52060.23320864397;1
0;31;47736.05546992015;1
0;31;28442.89460268174;1
0;31;8686.311408088368;1
0;32;14517.680286621964;1
0;32;17239.74534036358;1
0;33;35719.847963715474;1
0;33;42417.319456912126;1
0;33;34733.73967566165;1
0;34;44666.077639200776;1
0;34;53040.96719655092;1
0;34;44585.862551591854;1
0;34;17844.192193454874;1
0;35;29143.717541172064;1
0;35;34608.16458014183;1
0;35;26551.359635323344;1
0;36;43314.90120762287;1
0;36;51436.44518405216;1
0;36;25514.96994100453;1
0;36;23364.561463202164;1
0;36;13739.341770489775;1
0;38;39198.50792487382;1
0;38;46548.22816078766;1
0;38;24728.66177294946;1
0;38;17878.736218256658;1
0;39;28016.181659203565;1
