0;2;33511.86971750294;1
0;2;39795.34528953474;1
0;2;9412.71767987516;1
0;3;28814.763000668063;1
0;3;34217.531063293325;1
0;3;18738.84378767529;1
0;3;18117.70819728049;1
0;3;13413.072907723728;1
0;4;41440.638662966325;1
0;4;49210.75841227251;1
0;4;16164.730944953235;1
0;5;32775.172039613426;1
0;5;38920.516797040946;1
0;5;26788.74116815878;1
0;5;10418.726504258806;1
0;6;41246.2668772124;1
0;6;48979.94191668973;1
0;6;39888.624652685576;1
0;6;22677.160502499377;1
0;6;9716.819509789855;1
0;7;30037.76090700599;1
0;7;35669.841077069614;1
0;7;34317.1470222184;1
0;7;27268.641457281086;1
0;8;42081.15296416883;1
0;8;49971.36914495049;1
0;8;48410.8409506688;1
0;8;39868.303704588725;1
0;8;34032.554381543574;1
0;8;13966.106744308976;1
0;8;9857.8024981844;1
0;9;41266.26306332312;1
0;9;49003.6873876962;1
0;10;34099.85883179024;1
0;10;40493.58236275091;1
0;10;40024.508436011914;1
0;10;23150.972202833073;1
0;11;23688.167731115293;1
0;11;28129.69918069941;1
0;11;22660.89200980331;1
0;11;14060.461458086256;1
0;11;12670.873784269103;1
0;12;24412.20274595006;1
0;12;28989.490760815697;1
0;12;27006.910400911176;1
0;12;17570.156251947148;1
0;13;5824.331975356924;1
0;14;49416.481005693975;1
0;14;58682.071194261596;1
0;14;47359.55570950843;1
0;14;27618.528679753785;1
0;14;17655.621566627637;1
0;14;16923.352668472206;1
0;15;43375.513592006566;1
0;15;51508.422390507796;1
0;15;16985.618223140595;1
0;16;56248.88476339753;1
0;16;66795.55065653457;1
0;16;45609.35765941631;1
0;16;29531.391652618808;1
0;16;26417.735243886378;1
0;17;46655.411643097876;1
0;17;55403.30132617873;1
0;17;12631.951266272572;1
0;18;60039.17350026917;1
0;18;71296.51853156964;1
0;18;52644.806962823626;1
0;18;35554.660374642786;1
0;18;34461.287537883676;1
0;18;17750.68741005554;1
0;20;57764.821240061945;1
0;20;68595.72522257356;1
0;20;47395.80926645847;1
0;20;31359.923749636197;1
0;20;25450.43202403816;1
0;21;39235.08084458761;1
0;21;46591.65850294779;1
0;21;4864.201800099518;1
0;23;22852.129590361623;1
0;23;27136.90388855443;1
0;23;18734.562113690972;1
0;24;16378.713361542867;1
0;24;19449.722116832156;1
0;25;46403.922039979174;1
0;25;55104.65742247527;1
0;25;48835.42980857697;1
0;25;31821.319783842202;1
0;25;16607.461246566814;1
0;25;13920.441240652379;1
0;25;13238.742729038206;1
0;26;18044.29050955143;1
0;26;21427.594980092323;1
0;26;21307.69045659071;1
0;27;41113.89695371745;1
0;27;48822.75263253947;1
0;27;23845.38128769361;1
0;27;21831.640353503553;1
0;28;19123.922555718433;1
0;28;22709.65803491564;1
0;29;44232.83865571389;1
0;29;52526.49590366024;1
0;29;9600.591048077878;1
0;30;41806.45805750507;1
0;30;49645.16894328727;1
0;30;22235.24523794811;1
0;30;14409.668982044854;1
0;31;40063.850835004756;1
0;31;47575.822866568145;1
0;31;18604.130992877766;1
0;33;15289.861258935713;1
0;33;18156.71024498616;1
0;33;15614.90022575759;1
0;33;6374.26344897011;1
0;34;2512.9056777164406;1
0;35;17768.81491258374;1
0;35;21100.46770869319;1
0;36;31352.770410031644;1
0;36;37231.41486191258;1
0;36;12872.146851049989;1
0;37;53721.597408367204;1
0;37;63794.396922436055;1
0;37;58498.50263655276;1
0;37;38499.20104007989;1
0;38;46294.28364102781;1
0;38;54974.46182372053;1
0;38;12880.984410861267;1
0;39;43075.08046683089;1
0;39;51151.65805436169;1
0;39;20737.806801239214;1
0;39;19411.211491021993;1
0;40;21436.86522246285;1
0;40;25456.277451674632;1
0;40;10993.679351880517;1
0;40;6873.732487777768;1
0;41;29395.50288272585;1
0;41;34907.15967323695;1
0;41;23202.10231841586;1
0;42;13812.0978909955;1
0;42;16401.866245557154;1
0;42;10016.299985258656;1
0;43;30251.007533477732;1
0;43;35923.071446004804;1
0;43;22528.173635712155;1
0;43;21749.436952091513;1
0;43;11213.53078204279;1
0;44;33177.52659987895;1
0;44;39398.31283735625;1
0;44;25400.840142507557;1
0;44;13288.909696514467;1
0;45;29052.18709706413;1
0;45;34499.47217776365;1
0;45;24015.482107626856;1
0;45;21762.753166535957;1
0;45;21384.904831714466;1
0;45;9194.947568531548;1
0;46;38464.119266163674;1
0;46;45676.14162856936;1
0;46;41246.66522105673;1
0;46;18287.196369255427;1
0;46;16012.964377881532;1
0;47;50379.652284084106;1
0;47;59825.83708734988;1
0;47;52044.84341391211;1
0;47;33428.2870215611;1
0;47;11377.367395645457;1
0;48;43225.40778687367;1
0;48;51330.171746912485;1
0;48;47466.75532911565;1
